id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
864002ca-20a7-446f-acdf-f3e561045a4b,Dragon Flower,Chen Jiang Hong,4,early-reader,picture-book,read-side-by-side,A mythological tale from China about a dragon and a flower whose fates are bound together — illustrated with brush painting techniques that are works of art.,active,True,https://covers.openlibrary.org/b/isbn/9781681379531-L.jpg,2025,5-7,"art, Chinese-mythology, dragon, flower, spirit-world",
41bb9133-6ede-4b29-8ee1-6dced433001c,Each Kindness,Jacqueline Woodson,4,early-reader,picture-book,read-side-by-side,"Maya was new. Chloe was not kind to her. Then Maya moved away, and the chance was gone.",active,True,https://covers.openlibrary.org/b/isbn/9780399246524-L.jpg,2012,"5-7, 8-10","exclusion, kindness, missed-chances, new-student, regret, ripple-effect","language-arts, science, social-emotional"
47703cc1-76a7-4f81-9335-e4ff5a3e17b8,Extreme Birdwatching: Measuring Change on a Galápagos Island,Loree Griffin Burns,5,independent,chapter-book,read-side-by-side,Rosemary and Peter Grant spent 40 years on a remote Galápagos island watching finches — and proved that evolution happens far faster than Darwin ever imagined.,active,True,https://m.media-amazon.com/images/I/81mmNj2YxbL._SL500_.jpg,2026,"5-7, 8-10","birds, Darwin-finches, evolution, fieldwork, Galapagos",science
b30ff031-e7a8-4331-822d-a69e0fd23caf,Fia Hosein Finds Her Beat,Tracey Baptiste,4,independent,chapter-book,read-side-by-side,"Fia just immigrated from Trinidad to Peppermint Falls — and she's terrified that as her accent fades, she's losing the part of herself that is most her.",active,True,https://m.media-amazon.com/images/I/81FTABo8ROL._SL500_.jpg,2026,5-7,"accent, identity, immigration, language, Trinidad",social-emotional
fd8a6ff7-1048-4215-876e-d706c20bdb66,Fighting With Love: The Legacy of John Lewis,Lesa Cline-Ransome,5,early-reader,nonfiction,read-and-discuss,John Lewis was beaten on the Edmund Pettus Bridge and went back 54 more times to walk it until the law finally changed — and this is the story of what he called 'good trouble.',active,True,https://covers.openlibrary.org/b/isbn/9798855024982-L.jpg,2025,5-7,"civil-rights, Congress, John-Lewis, legacy, nonviolent-protest",
f9a830bc-648c-4897-aaa4-ba2fa0a2e771,Finding Home: Amazing Places Animals Live,Mike Unwin,5,early-reader,nonfiction,read-side-by-side,"Twelve animals, twelve extraordinary habitats — from the deep ocean to Arctic ice to city storm drains — each adapted in ways that make survival look almost impossible and completely elegant.",active,True,https://covers.openlibrary.org/b/isbn/9781526638281-L.jpg,2025,5-7,"animals, biodiversity, ecology, habitats, survival",
19013de9-4f4a-4440-a09e-892784d69cba,Flat Stanley,Jeff Brown,4,independent,chapter-book,read-side-by-side,Stanley Lambchop wakes up flat and discovers that being flat has unexpected advantages — including being mailed to California.,active,False,https://covers.openlibrary.org/b/id/5140225-L.jpg,1964,5-7,"adventure, creativity, geography, Kansas, problem-solving",
9d4e9dea-4b4e-4e70-ab09-5e5ceb712b8d,Flower Talk,Sara Levine,5,early-reader,nonfiction,read-side-by-side,"Flowers are not just pretty. They are talking. Every petal, every scent, every stripe is a message to a pollinator.",active,True,https://covers.openlibrary.org/b/isbn/9781541519282-L.jpg,2019,5-7,"bees, botanical-communication, color-signals, flower-anatomy, plants, pollination","art, science"
25b9da9c-66ea-4175-ad35-38d8babe8d09,Found Sound,Meg Wolitzer and Charlie Panek,4,independent,chapter-book,read-and-discuss,Felix and his neighbor Marigold follow a series of musical clues on a sound-based scavenger hunt through their town — and the music they find opens the history of their community.,active,True,https://m.media-amazon.com/images/I/91cbKSgcTCL._SL500_.jpg,2026,"5-7, 8-10","friendship, music, scavenger-hunt, small-town, sound",
c33a58b7-cfb2-4498-9b8e-1edf2d3c3cd6,Frizzy,Claribel A. Ortega,4,independent,graphic-novel,read-side-by-side,Marlene wants to straighten her curly hair to fit in — and the journey back to her natural hair is the journey back to herself.,active,True,https://covers.openlibrary.org/b/id/12919216-L.jpg,2022,"5-7, 8-10","beauty-standards, Dominican-American, family, identity, natural-hair",
e399a9c3-7c4a-416a-b9bf-7c5a8c329a62,Gentle Ben,Walt Morey,4,independent,chapter-book,read-side-by-side,A boy in Alaska befriends a bear chained in a shed — and the friendship teaches him and everyone around him something about wildness and trust.,active,False,https://covers.openlibrary.org/b/id/360786-L.jpg,1965,"5-7, 8-10","Alaska, bears, family, friendship, wilderness",
6cb2d4ed-8a25-4293-ada9-c26ab331afd6,Golden Gate: Building the Mighty Bridge,Elizabeth Partridge,5,early-reader,nonfiction,read-side-by-side,Building the Golden Gate Bridge required solving engineering problems nobody had ever faced before — and doing it with the lives of workers who had no safety net except for a revolutionary net hung below.,active,True,https://covers.openlibrary.org/b/isbn/9781452135144-L.jpg,2025,5-7,"construction, engineering, Golden-Gate-Bridge, labor, San-Francisco",
4c6cbef2-3a58-4893-a552-b23f766ac041,Grand Canyon,Jason Chin,5,independent,nonfiction,read-side-by-side,"Every layer of rock in the Grand Canyon is a chapter of Earth's autobiography, and the oldest is two billion years old.",active,True,https://covers.openlibrary.org/b/isbn/9781596439504-L.jpg,2017,"5-7, 8-10","American-landscapes, deep-time, erosion, fossils, geology","art, geography, history, science"
2c233aaf-1132-4bf9-aeea-0f93cf6f1b4f,Grief Is an Elephant,Tamara Ellis Smith,5,early-reader,picture-book,read-together,"Grief takes up space, makes noise, gets in the way — and this book gives it exactly the right shape.",active,True,https://covers.openlibrary.org/b/isbn/9781797218120-L.jpg,2023,5-7,"family, grief, healing, loss, metaphor",social-emotional
6a24899d-cfae-4ce2-b045-c6756c48997a,Harriet the Spy,Louise Fitzhugh,5,independent,chapter-book,read-side-by-side,Harriet writes everything she observes about everyone in her notebook — until the notebook is found.,active,False,https://covers.openlibrary.org/b/id/12569145-L.jpg,1964,"5-7, 8-10","friendship, New-York-City, observation, secrets, writing","geography, language-arts, social-emotional"
37f69898-b81f-41eb-bd07-ff6c2cc1cd6f,"Hello, Stranger",Barbara O'Connor,4,independent,chapter-book,read-side-by-side,Two lonely kids in a small North Carolina town connect over a stray dog neither of them is allowed to keep.,active,True,https://m.media-amazon.com/images/I/81eBmxfYFwL._SL500_.jpg,2023,"5-7, 8-10","community, friendship, loneliness, rural-North-Carolina, stray-dog",
59f97dc6-96c7-41e5-822c-963cfae4beb4,Holding Her Own: The Exceptional Life of Jackie Ormes,Traci N. Todd,5,independent,nonfiction,read-and-discuss,Jackie Ormes was the first Black woman to publish a nationally syndicated cartoon strip — and she used it to say everything the newspapers wouldn't print.,active,True,https://covers.openlibrary.org/b/id/13106998-L.jpg,2023,"5-7, 8-10","Black-history, cartooning, civil-rights, Jackie-Ormes, women-in-media",
76b05da2-4bc2-4984-834b-608f1a735241,Honeybird Blue,Taunya English,4,early-reader,picture-book,read-side-by-side,A girl and her father go on a nature walk to find the many colors of birds — and the walk is about far more than birds.,active,True,https://m.media-amazon.com/images/I/81jfYPiJsYL._SL500_.jpg,2026,5-7,"birds, color, father-daughter, nature-walk, observation",
020bb6d5-45fe-4d88-99e6-9319751c0598,How a Bear Became a Book: The Collaboration That Created Winnie-the-Pooh,Annette Bay Pimentel,4,early-reader,nonfiction,read-side-by-side,"Before Winnie-the-Pooh was a book, he was a real bear at the London Zoo — and the collaboration between A.A. Milne and E.H. Shepard created one of the most beloved children's books in history.",active,True,https://m.media-amazon.com/images/I/912V+icdtBL._SL500_.jpg,2026,5-7,"A.A.-Milne, art-and-writing, collaboration, E.H.-Shepard, Winnie-the-Pooh",
1e6c0a94-6ab8-4cf4-b551-d35db3ee30f5,How Many Seeds in a Pumpkin?,Margaret McNamara,5,early-reader,picture-book,read-side-by-side,"Three pumpkins, three sizes. The smallest kid guesses the most seeds. He is right, and the reason is the math.",active,True,https://covers.openlibrary.org/b/isbn/9780375840142-L.jpg,2007,5-7,"botany, classroom, counting, estimation, math, pumpkins, skip-counting","math, science, social-emotional"
38172710-2447-45d0-860f-cadf6945ad61,How to Write a Poem,Kwame Alexander,4,early-reader,picture-book,read-side-by-side,Everything you need to write a poem is already around you — and this book shows you exactly where to look.,active,True,https://covers.openlibrary.org/b/id/13194974-L.jpg,2023,5-7,"creativity, language, observation, poetry, writing-craft",
cff4c227-257c-4f73-8825-5079a271e779,If You Made a Million,David M. Schwartz,5,early-reader,picture-book,read-side-by-side,"A magical mathematician shows kids what a million dollars actually looks like, and how a penny becomes one.",active,False,https://covers.openlibrary.org/b/isbn/9780688070182-L.jpg,1989,"5-7, 8-10","banking, economics, math, money, work","history, math, social-emotional"
14145661-8867-4553-b544-611760b58060,In the Desert,David Elliott,4,early-reader,picture-book,read-side-by-side,Poems and art pay tribute to the Sahara's abundant flora and fauna — a reminder that the world's largest desert is teeming with life.,active,True,https://covers.openlibrary.org/b/isbn/9781536249828-L.jpg,2025,5-7,"desert, fauna, flora, poems, Sahara",
5cfaf66f-6dd2-4aa5-a040-b7839ed3368e,In the Desert: Poems of the Sahara,David Elliott,4,early-reader,picture-book,read-side-by-side,Poems and art that prove the Sahara is teeming with life — and that a desert poem can be as precise as a field guide.,active,True,https://m.media-amazon.com/images/I/81NQ+d7Fm8L._SL500_.jpg,2025,5-7,"desert-ecology, fauna, flora, poems, Sahara",
41667289-65ac-4a0d-93ab-c32b157b5600,Island Storm,Brian Floca,4,early-reader,picture-book,read-side-by-side,A storm rolls in and two children explore their seaside town farther and farther from home — a picture book about weather science and the courage to go a little farther.,active,True,https://covers.openlibrary.org/b/isbn/9780823456475-L.jpg,2025,5-7,"coastal-town, courage, geography, storm, weather",
82c0a2ac-8c49-45a1-9adb-1e7e2fe7c0e0,Iveliz Explains It All,Andrea Beatriz Arango,5,independent,chapter-book,read-side-by-side,Iveliz has ADHD and a lot to explain — and her explanations in verse are funnier and sharper than anyone gives her credit for.,active,True,https://covers.openlibrary.org/b/id/12619950-L.jpg,2022,"5-7, 8-10","ADHD, family, neurodiversity, Puerto-Rican-American, school",
80852334-2007-4931-908e-5c9ef2a39a3b,Jumper: A Day in the Life of a Backyard Jumping Spider,Jessica Lanan,5,early-reader,nonfiction,read-side-by-side,"A jumping spider's day is a hunt, a leap, and a study in eight-eyed perception — and the illustrations are close enough to make you flinch.",active,True,https://m.media-amazon.com/images/I/91eHAbVdEeL._SL500_.jpg,2023,"5-7, 8-10","arachnids, habitat, jumping-spiders, observation, predation",science
c21c1a05-1ece-44c2-82c8-a9fefcac2796,Just in Case: Saving Seeds in the Svalbard Global Seed Vault,Megan Clendenan,5,early-reader,nonfiction,read-side-by-side,"Deep in an Arctic Norwegian mountain is a vault holding seeds from every food crop on Earth — a backup for civilization's food supply, built against the possibility that everything goes wrong.",active,True,https://m.media-amazon.com/images/I/81h1l7BBtyL._SL500_.jpg,2025,5-7,"biodiversity, climate, Norway, seed-vault, Svalbard",
43f2bcf6-b39d-49b6-a44c-e412b3d46def,Life after Whale,Lynn Brunelle,5,early-reader,nonfiction,read-side-by-side,"When a blue whale dies and sinks, her body becomes the richest real estate in the deep ocean — and the ecosystem that grows from it takes 100 years to complete.",active,True,https://covers.openlibrary.org/b/id/14637843-L.jpg,2024,"5-7, 8-10","decomposition, deep-sea, life-cycles, ocean-ecology, whale-fall",science
a87ce494-6264-494e-9861-a58e6dd3fd37,Little Bear,Else Holmelund Minarik,4,early-reader,early-reader,read-side-by-side,Little Bear wants to fly to the moon. His mother says he cannot. He tries anyway. She is waiting when he lands.,active,False,https://covers.openlibrary.org/b/isbn/9789681906221-L.jpg,1957,5-7,"birthday, imagination, moon, mother-child, seasons, wishes","language-arts, science, social-emotional"
e9f85bce-0ffa-4f8e-8403-df9600e8e66e,Little House in the Big Woods,Laura Ingalls Wilder,5,independent,chapter-book,read-side-by-side,A year in a Wisconsin log cabin in 1870 — and every detail of how pioneer families made everything they needed from scratch.,active,False,https://covers.openlibrary.org/b/id/28677-L.jpg,1932,"5-7, 8-10","food-preservation, pioneer-life, seasons, self-reliance, Wisconsin",
59d6dc24-da05-4440-a6ec-700b8376f0f0,Little Rebels,Yuyi Morales,4,early-reader,picture-book,read-side-by-side,"From the creator of Dreamers — a book about the rebels throughout history who changed the world, starting with the littlest ones.",active,True,https://covers.openlibrary.org/b/isbn/9780823447541-L.jpg,2025,5-7,"activism, children-changemakers, civil-rights, history, rebel",
3e3ebe0b-16b7-45bc-b233-6dd49c7eab1f,Mae and Gerty and the Matter with Matter,Elaine Vickers,4,early-reader,picture-book,read-side-by-side,Two sisters are as different as a solid and a gas — and their chemistry is the lesson.,active,True,https://covers.openlibrary.org/b/isbn/9781506485416-L.jpg,2023,5-7,"chemistry, science, sibling-bond, sisters, states-of-matter",
5c1d387e-e54f-4c06-8539-777384a1626a,Maizy Chen's Last Chance,Lisa Yee,4,independent,chapter-book,read-side-by-side,Maizy's family restaurant in a small California town holds a mystery — and uncovering it means understanding who her family really is.,active,True,https://covers.openlibrary.org/b/id/12614643-L.jpg,2022,"5-7, 8-10","Chinese-American, family-restaurant, identity, mystery, small-town",
